0.0009206134575921291,2.1652328202149685e-07,3.765049202841705e-11,1.4145110121951674e-12,-8.744684025064712e-24,6.44694809200434e-16,5.485379033568406e-24,104.43986,118.27145,90.60826,1

0.0010392247050033645,4.972795178081302e-07,1.46240223982172e-11,1.2326049852986901e-11,1.654738353536121e-22,8.205114580083234e-15,-2.245077582320389e-24,104.86092,107.0398,102.6895,1

0.0013001907777080391,6.497601770708679e-07,1.4386878584617056e-11,1.1837118115032682e-10,4.861356849853176e-21,9.130767673345276e-14,4.786252640760455e-22,88.892654,100.53383,77.3012,1

0.0011135728594256142,6.433592239126251e-07,1.4981168196847377e-11,1.654289168371903e-11,2.603415062567261e-22,1.3182695723237563e-14,-6.764819040895578e-24,109.248726,84.21246,134.19193,1

0.0009802329304971714,3.6727362846314143e-07,4.1079092047569337e-13,5.854336435884075e-12,-4.544566166799491e-24,3.531032562320905e-15,-7.859449880424887e-24,110.66606,122.7703,98.614944,1

0.0010490172039354722,5.099517928018928e-07,1.8992522786290515e-11,1.2862371718049227e-11,1.995096312789949e-22,8.437139874005577e-15,2.472263616627087e-23,104.93977,91.708755,118.12563,1

0.0010228834182796974,4.725080230547787e-07,1.5305737587313788e-11,1.4859310325368127e-11,2.2350356787999945e-22,1.0195821695534807e-14,1.6220122845049917e-23,115.18845,90.827614,139.54927,1

0.0010246367178002203,4.745045591346732e-07,1.5692036981268575e-11,1.481992830017264e-11,2.2526266570973567e-22,1.0181467822024756e-14,1.824335214370172e-23,113.99457,128.53331,99.50557,1

0.0010511064784711412,5.317643072236063e-07,2.435071076495618e-11,1.6409943548372276e-11,3.2801727059172435e-22,1.1496864408292218e-14,3.1276295010214126e-24,116.94544,153.33223,80.5587,1

0.0010773808901103946,5.832492388488168e-07,1.1866426454883389e-11,1.3498276971494249e-11,1.6990810579533253e-22,9.814475667596944e-15,-1.7774055410956108e-23,110.45879,148.86417,72.053444,1

0.0010387651531744185,4.984749622759228e-07,1.6353457718154872e-11,1.5219569768517254e-11,2.399465782938895e-22,1.072982270575217e-14,-8.82895574129027e-24,114.78313,108.06857,121.47469,1

0.0010455473575864689,5.131995193360623e-07,1.5156699502049744e-11,1.4868253675520723e-11,2.231159969293846e-22,1.0518735730580147e-14,-6.0868609920833676e-24,114.70983,137.17958,92.31703,1

0.001091851163747427,6.297265100938721e-07,6.204968642794306e-11,3.2229633968918976e-11,1.4393390161980204e-21,2.5466167350005905e-14,-7.506156452160488e-23,123.87762,106.42336,141.33192,1

0.001106484681866422,6.571790673372721e-07,6.807656817131594e-11,3.4303065758026044e-11,1.6565499653040691e-21,2.774441727054743e-14,-6.09424216741248e-23,123.79245,158.64796,88.93689,1

0.0011309742243426075,7.166314913074246e-07,6.447425966554974e-11,3.5287838386486784e-11,1.6799329047807912e-21,2.9433807574432687e-14,-1.0451317360246197e-22,110.93249,86.17565,135.60248,1

0.0010588504129698023,5.286142458210207e-07,1.993180605762465e-11,1.3569455806992165e-11,2.209167277678745e-22,9.137838966332498e-15,3.1564650983676864e-23,104.85559,80.7503,128.87865,1

0.0010607373248527631,5.373186489911823e-07,2.3361654882590048e-11,1.552280437568659e-11,2.954227094974578e-22,1.0668759130904203e-14,1.0288274014394219e-23,114.28013,145.53723,83.12759,1

0.0010519074969987988,5.242462669472758e-07,2.5762738611834513e-11,1.8760067148022227e-11,4.124229663740219e-22,1.3561854437895538e-14,1.9298912249423144e-24,115.56168,86.12722,144.89703,1

0.0010923422218847153,6.108815322305925e-07,2.604279679687901e-11,2.116861842440402e-11,4.969524678460648e-22,1.6530161234031796e-14,-8.77741505800118e-24,105.10821,74.27445,135.942,1

0.0010136461076225849,4.4476133247519113e-07,1.478481806299838e-11,1.3966079982940864e-11,2.0051324238637004e-22,9.305829485017742e-15,-8.355328930001798e-24,115.621315,104.50375,126.7013,1

0.0010122899725195412,4.35316018028236e-07,1.503058366085292e-11,1.2567070651050938e-11,1.7147814393916358e-22,8.250724421843497e-15,-2.066269572863437e-23,116.04582,136.97382,95.1883,1

0.0010175343040535563,4.5349995757767555e-07,1.3700980589093907e-11,1.4157834797687964e-11,1.9707118701785678e-22,9.518677686125139e-15,-6.66124209534842e-24,114.572845,98.297195,130.79355,1

0.000950693923140442,3.154495048162771e-07,1.695606011727555e-12,6.471468785723939e-12,1.8763420856489134e-23,3.480704293331928e-15,-1.0367489639545428e-23,110.06131,123.46977,96.70424,1

0.000986984880207232,3.8405380877597704e-07,5.461592370228068e-12,9.832896922134747e-12,6.962989011738202e-23,5.95796969908471e-15,-1.8547932844991366e-23,109.894104,73.14293,146.6453,1

0.0009870079683333202,3.933052142264915e-07,1.440079204367392e-11,1.1932038289106453e-11,1.5640735272967845e-22,7.276406436795147e-15,9.482576766139948e-25,112.66238,106.17879,119.14594,1

0.0011216783943509955,5.248741276545997e-07,6.739821150904968e-11,2.6660401788447285e-12,1.1134988602035416e-23,-9.87117488320308e-16,3.3958522450225477e-23,99.307274,87.803215,110.81128,1

0.0011544157916878316,2.4728986096456105e-07,8.128140567522397e-11,6.213986334184103e-11,3.99451772090433e-21,3.089407942454083e-14,1.8833104103876764e-21,123.93596,87.497536,160.37442,1

0.0010603838524526137,4.964653449713009e-07,9.21631826776761e-12,1.0749424434003299e-11,9.045618768983089e-23,7.55009594480662e-15,5.714230089723014e-23,108.986786,73.58266,144.2626,1

0.0012915246973180994,7.513851938973577e-07,2.406055848790092e-10,2.2978517218467002e-11,7.768073101708136e-22,-6.7994413525285055e-15,1.5217829035213351e-21,83.289406,68.20275,98.37606,1

0.0009749690145239472,3.5454688465821965e-07,4.5124167766255416e-14,5.915640375057899e-12,-2.8195993187719795e-24,3.4967129599611307e-15,-1.1795397776967203e-24,113.5916,140.61798,86.56528,1

0.0009994591375677509,3.97777065957848e-07,6.979202099813073e-13,6.8690881107661716e-12,5.567535228095352e-24,4.304554665484893e-15,-1.397168518163682e-23,110.36668,90.89099,129.84238,1

0.001033232648405433,4.707998136614734e-07,3.7452546394137675e-14,6.12939953469445e-12,2.2376745322643782e-24,4.094243180546254e-15,-1.9019297728203875e-24,104.84001,139.5726,70.23751,1

0.0010810574141505924,5.878262331623063e-07,1.2644995919155444e-11,1.4631394343298917e-11,1.9800064640079736e-22,1.1215740013014181e-14,2.0077324103828865e-23,109.8087,125.91096,93.706436,1

0.0011675971147761467,7.836431917924498e-07,1.5623008545977573e-11,1.846970135177889e-11,3.13103135118603e-22,1.6274870515204486e-14,2.0005886603494797e-23,100.415886,67.659935,133.17183,1

0.0009794441311287727,3.596136446669942e-07,3.1320768231353526e-12,4.4515620101265155e-12,-1.2777221747135716e-23,2.6528485632701854e-15,1.0631814573750677e-23,105.69784,103.38025,108.01543,1

0.0013519930041772483,1.2614717044264417e-06,2.2867947680892624e-11,3.2260458870265484e-11,8.759900033456618e-22,3.6208093181331405e-14,2.0617439065482433e-23,81.162926,64.213234,98.112625,1

0.0010077715772196325,2.447037930762087e-07,2.392128134077748e-10,3.3080508706329415e-11,2.334779535971314e-21,1.2031623417805537e-14,-1.791219483119351e-21,86.0179,86.717354,85.31845,1

0.0010888359070038384,4.251077159118334e-07,2.2162164755548617e-10,2.2567685957979927e-11,-8.154146487992396e-22,-1.298020691898476e-14,-1.3719908550928066e-21,92.225494,91.554794,92.89396,1

0.0016401554712124162,1.7254872427050583e-06,1.106659331522584e-09,3.592270075226697e-10,1.9996620538367262e-19,2.7200605489125024e-13,-1.0636697465921586e-19,67.92863,50.034904,85.78898,1

0.0010219363574439993,3.504322068090734e-07,1.2393855077320412e-10,1.1727176324294252e-11,-2.8439825100569413e-22,-2.9327061372073103e-15,3.4497197081412115e-22,106.42453,108.6375,104.2203,1

0.0010754822555025562,5.846265132591054e-07,2.829631933806624e-11,2.1699715887640695e-11,5.376406490700431e-22,1.6587090862593855e-14,-8.474870767219873e-24,118.48505,105.94432,130.97601,1

0.0011259130297759186,6.941738624990253e-07,3.0898353404019856e-11,2.523280464188113e-11,7.043955667872186e-22,2.0982405681784812e-14,-1.5068000864173427e-23,108.133804,77.478966,138.78865,1

0.0011266820214334223,8.254653151286524e-08,7.297678245188425e-11,4.4923375577935366e-11,2.1552045400052974e-21,1.2857782309103142e-14,1.403990845467216e-21,132.32663,100.618744,163.91255,1

